CTUID,Geography,Total - Mother tongue,  Single responses,    Official languages,      English,      French,    Non-official languages,      Aboriginal languages,        Algonquian languages,          Blackfoot,          Cree-Montagnais languages,            Atikamekw,            Montagnais (Innu),            Moose Cree,            Naskapi,            Northern East Cree,            Plains Cree,            Southern East Cree,            Swampy Cree,            Woods Cree,"            Cree, n.o.s.",          Eastern Algonquian languages,            Malecite,            Mi'kmaq,          Ojibway-Potawatomi languages,            Algonquin,            Ojibway,            Oji-Cree,            Ottawa (Odawa),"          Algonquian languages, n.i.e.",        Athabaskan languages,          Northern Athabaskan languages,            Babine (Wetsuwet'en),            Beaver,            Carrier,            Chilcotin,            Dene,            Dogrib (Tlicho),            Gwich'in,            Sarsi (Sarcee),            Sekani,            Slavey-Hare languages,              North Slavey (Hare),              South Slavey,"              Slavey, n.o.s.",            Tahltan languages,              Kaska (Nahani),              Tahltan,            Tutchone languages,              Northern Tutchone,              Southern Tutchone,"          Athabaskan languages, n.i.e.",        Haida,        Inuit languages,          Inuinnaqtun (Inuvialuktun),          Inuktitut,"          Inuit languages, n.i.e.",        Iroquoian languages,          Cayuga,          Mohawk,          Oneida,"          Iroquoian languages, n.i.e.",        Kutenai,        Michif,        Salish languages,          Comox,          Halkomelem,          Lillooet,          Okanagan,          Shuswap (Secwepemctsin),          Squamish,          Straits,          Thompson (Ntlakapamux),"          Salish languages, n.i.e.",        Siouan languages,          Dakota,          Stoney,"          Siouan languages, n.i.e.",        Tlingit,        Tsimshian languages,          Gitxsan (Gitksan),          Nisga'a,          Tsimshian,        Wakashan languages,          Haisla,          Heiltsuk,          Kwakiutl (Kwak'wala),          Nuu-chah-nulth (Nootka),"          Wakashan languages, n.i.e.","        Aboriginal languages, n.o.s.",      Non-Aboriginal languages,        Afro-Asiatic languages,          Berber languages,            Kabyle,"            Berber languages, n.i.e.",          Cushitic languages,            Bilen,            Oromo,            Somali,"            Cushitic languages, n.i.e.",          Semitic languages,            Amharic,            Arabic,            Assyrian Neo-Aramaic,            Chaldean Neo-Aramaic,            Harari,            Hebrew,            Maltese,            Tigrigna,"            Semitic languages, n.i.e.","          Afro-Asiatic languages, n.i.e.",        Austro-Asiatic languages,          Khmer (Cambodian),          Vietnamese,"          Austro-Asiatic languages, n.i.e",        Austronesian languages,          Bikol,          Cebuano,          Fijian,          Hiligaynon,          Ilocano,          Malagasy,          Malay,"          Pampangan (Kapampangan, Pampango)",          Pangasinan,"          Tagalog (Pilipino, Filipino)",          Waray-Waray,"          Austronesian languages, n.i.e.",        Creole languages,          Haitian Creole,"          Creole, n.o.s.","          Creole languages, n.i.e.",        Dravidian languages,          Kannada,          Malayalam,          Tamil,          Telugu,"          Dravidian languages, n.i.e.",        Hmong-Mien languages,        Indo-European languages,          Albanian,          Armenian,          Balto-Slavic languages,            Baltic languages,              Latvian,              Lithuanian,            Slavic languages,              Belarusan,              Bosnian,              Bulgarian,              Croatian,              Czech,              Macedonian,              Polish,              Russian,              Serbian,              Serbo-Croatian,              Slovak,              Slovene (Slovenian),              Ukrainian,"              Slavic languages, n.i.e.",          Celtic languages,            Scottish Gaelic,            Welsh,"            Celtic languages, n.i.e.",          Germanic languages,            Afrikaans,            Danish,            Dutch,            Frisian,            German,            Icelandic,            Norwegian,            Swedish,            Vlaams (Flemish),            Yiddish,"            Germanic languages, n.i.e.",          Greek,          Indo-Iranian languages,            Indo-Aryan languages,              Bengali,              Gujarati,              Hindi,              Kashmiri,              Konkani,              Marathi,              Nepali,              Oriya (Odia),              Punjabi (Panjabi),              Sindhi,              Sinhala (Sinhalese),              Urdu,            Iranian languages,              Kurdish,              Pashto,              Persian (Farsi),"            Indo-Iranian languages, n.i.e.",          Italic (Romance) languages,            Catalan,            Italian,            Portuguese,            Romanian,            Spanish,"            Italic (Romance) languages, n.i.e.",        Japanese,        Kartvelian languages,          Georgian,        Korean,        Mongolic languages,          Mongolian,        Niger-Congo languages,          Akan (Twi),          Bamanankan,          Edo,          Ewe,"          Fulah (Pular, Pulaar, Fulfulde)",          Ga,          Ganda,          Igbo,          Lingala,          Rundi (Kirundi),          Kinyarwanda (Rwanda),          Shona,          Swahili,          Wolof,          Yoruba,"          Niger-Congo languages, n.i.e.",        Nilo-Saharan languages,          Dinka,"          Nilo-Saharan languages, n.i.e.",        Sign languages,          American Sign Language,          Quebec Sign Language,"          Sign languages, n.i.e",        Sino-Tibetan languages,          Chinese languages,            Cantonese,            Hakka,            Mandarin,            Min Dong,"            Min Nan (Chaochow, Teochow, Fukien, Taiwanese)",            Wu (Shanghainese),"            Chinese, n.o.s.","            Chinese languages, n.i.e.",          Tibeto-Burman languages,            Burmese,            Karenic languages,            Tibetan,"            Tibeto-Burman languages, n.i.e.",        Tai-Kadai languages,          Lao,          Thai,"          Tai-Kadai languages, n.i.e",        Turkic languages,          Azerbaijani,          Turkish,          Uyghur,          Uzbek,"          Turkic languages, n.i.e.",        Uralic languages,          Estonian,          Finnish,          Hungarian,"          Uralic languages, n.i.e.","        Other languages, n.i.e.",  Multiple responses,    English and French,    English and non-official language,    French and non-official language,"    English, French and non-official language"
5350275.00,0275.00 (5350275.00)   00000 (  2.6%),5830,5640,4420,4325,90,1225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1220,20,0,0,0,0,0,0,0,0,20,0,10,0,0,0,5,5,0,0,0,5,0,5,0,220,0,10,0,15,0,0,0,0,0,195,0,0,0,0,0,0,5,5,0,5,0,0,0,730,5,15,150,5,0,5,140,0,0,0,5,10,20,25,45,5,0,0,10,10,0,5,0,5,0,110,0,5,10,0,70,0,5,0,0,20,0,50,145,40,0,10,15,0,0,5,0,0,5,5,0,5,100,5,0,95,0,255,0,105,20,15,110,0,10,0,0,30,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,125,65,0,45,0,5,0,5,0,0,0,0,0,0,0,0,0,0,15,0,15,0,0,0,45,5,0,35,0,0,190,15,155,10,5
5350276.01,0276.01 (5350276.01)   00000 (  3.1%),6440,6280,4505,4420,85,1780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1780,95,0,0,0,0,0,0,0,0,90,0,20,0,0,0,60,0,5,0,0,10,0,5,0,370,0,10,0,5,40,0,5,10,0,290,0,5,0,0,0,0,5,5,0,0,0,0,0,1025,15,25,265,5,0,10,255,0,0,0,0,0,15,50,150,20,0,0,5,10,0,5,0,0,0,190,0,0,5,0,50,0,5,0,0,130,0,65,125,25,5,5,5,0,0,0,0,0,10,0,5,5,100,5,0,95,0,340,0,140,45,35,115,0,10,0,5,40,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,140,140,60,0,65,0,0,0,5,0,0,0,0,0,0,5,0,0,0,25,0,25,0,0,5,60,0,15,50,0,0,155,5,145,5,5
5350276.02,0276.02 (5350276.02)   00000 (  2.0%),6865,6730,4990,4905,85,1740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1740,130,0,0,0,0,0,0,0,0,130,0,35,0,0,0,100,0,0,0,0,10,0,5,0,340,0,10,0,5,15,0,0,0,0,315,0,0,0,0,0,0,0,0,0,0,0,0,0,825,15,15,190,0,0,0,190,0,0,0,5,10,15,40,65,30,5,0,5,15,0,0,0,0,0,115,0,0,15,0,55,0,0,0,0,45,0,60,165,30,5,5,5,0,0,0,0,0,0,0,0,5,140,0,0,135,0,270,0,120,20,35,95,5,10,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,255,250,120,5,120,0,0,0,5,0,0,0,0,0,0,0,0,0,0,40,5,35,0,5,0,55,0,5,50,0,0,135,5,110,5,5
5350277.00,0277.00 (5350277.00)   00000 (  2.8%),4080,3975,3195,3155,40,780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,780,60,0,0,0,0,0,0,0,0,60,0,0,0,0,0,55,0,0,0,0,5,0,0,0,240,0,15,0,10,20,0,0,5,0,190,0,10,0,0,5,0,0,0,0,0,0,0,0,325,10,5,75,0,0,0,75,0,5,0,0,0,0,10,45,5,0,0,0,0,0,0,0,0,0,105,0,5,5,0,25,0,0,0,0,70,0,15,30,10,0,5,0,0,0,0,0,0,0,0,0,0,25,0,0,20,0,80,0,20,15,5,35,0,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,95,95,35,0,55,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,40,0,0,35,0,0,105,5,95,5,0
5350278.00,0278.00 (5350278.00)   00000 (  3.5%),7720,7490,5255,5180,70,2240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2235,195,0,0,0,30,0,0,25,0,165,10,15,0,0,5,125,0,5,5,0,25,0,30,0,505,0,20,0,10,35,0,0,5,5,415,0,10,0,0,0,0,10,0,0,10,0,0,0,1210,40,15,325,0,0,0,320,0,0,5,5,5,5,40,195,25,10,10,0,15,0,0,0,0,0,150,0,0,5,0,35,0,0,0,0,105,0,60,65,30,0,5,0,0,0,0,0,0,0,0,0,25,40,0,0,30,0,550,0,195,105,50,200,0,0,5,5,25,0,0,10,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,10,0,10,0,0,0,5,85,80,35,0,40,0,0,0,5,0,0,0,0,0,0,0,0,0,0,20,5,15,0,0,0,135,0,0,135,0,0,235,20,200,10,5
5350279.01,0279.01 (5350279.01)   00000 (  3.1%),4010,3835,1665,1650,15,2170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2170,35,0,0,0,0,0,0,0,0,35,0,10,0,0,0,15,5,5,0,0,55,0,55,0,300,0,5,0,5,30,0,0,0,0,250,0,10,0,0,0,0,0,0,0,0,0,0,0,1585,40,0,110,0,0,0,110,0,5,5,10,0,5,20,40,15,0,5,5,10,0,0,0,0,0,15,0,0,0,0,10,0,0,0,0,5,0,55,35,20,5,0,5,0,0,0,0,0,10,0,0,0,15,5,0,15,0,1330,0,840,255,25,205,0,5,0,0,20,0,0,5,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,105,105,45,0,55,0,0,0,5,0,0,0,0,0,0,5,5,0,0,10,0,15,0,0,0,45,10,5,40,0,0,175,5,165,0,5
5350279.02,0279.02 (5350279.02)   00000 (  8.7%),5840,5585,2455,2410,45,3130,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3130,60,0,0,0,10,0,5,5,0,50,10,20,0,5,0,5,0,10,0,0,280,5,280,0,345,0,5,0,15,40,0,0,5,0,275,0,0,5,0,5,5,80,0,0,75,0,0,0,1870,15,5,70,0,0,5,65,0,0,0,5,0,5,15,20,0,0,0,0,5,0,0,0,0,0,20,0,0,5,0,15,0,0,0,0,0,0,30,215,175,25,30,10,0,0,5,5,0,65,0,0,40,40,15,10,15,0,1520,0,790,450,25,250,5,5,0,0,15,5,0,25,5,0,0,0,0,0,5,5,0,0,5,0,0,0,5,10,0,0,0,0,0,0,0,380,380,280,20,50,0,20,0,15,0,0,0,0,0,0,15,10,5,0,15,0,15,0,0,0,30,0,0,30,0,0,250,5,245,0,5
5350280.00,0280.00 (5350280.00)   00000 (  3.1%),7295,6955,3150,3110,40,3800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3800,120,0,0,0,10,0,0,10,0,105,25,40,5,0,5,0,5,30,0,0,125,0,125,0,395,0,10,0,0,30,0,0,0,0,340,0,5,10,0,5,5,110,0,5,100,5,0,0,2760,5,5,135,5,0,0,130,0,0,0,10,0,10,45,25,20,5,0,5,10,0,0,0,0,0,30,0,0,0,0,30,0,0,0,0,0,0,30,415,375,100,165,30,0,5,0,5,0,15,5,5,45,40,20,0,20,0,2145,0,675,490,10,960,0,5,0,0,15,0,0,55,10,0,10,5,0,0,0,5,5,0,0,5,5,0,5,10,10,10,0,0,0,0,0,40,35,15,0,10,0,10,0,0,0,0,0,0,0,0,0,5,5,0,115,0,115,0,0,0,40,0,0,40,0,5,340,10,315,10,10
5350281.01,0281.01 (5350281.01)   00000 (  3.1%),6485,6215,2975,2940,35,3245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3240,225,0,0,0,150,0,0,145,0,75,25,20,0,0,0,0,0,30,5,0,640,5,630,0,325,0,10,0,0,30,0,0,0,5,280,0,0,10,0,0,5,90,0,5,80,0,0,0,1385,5,0,105,0,0,0,110,0,0,5,5,0,5,70,15,0,0,5,5,5,0,0,0,0,0,20,0,0,5,0,15,0,0,5,0,0,0,5,125,100,15,20,10,0,0,0,0,0,15,5,5,35,30,0,0,30,0,1115,0,230,510,0,375,0,5,0,0,15,0,0,140,80,0,10,0,0,5,0,0,5,0,0,5,5,0,5,20,0,0,0,5,0,0,5,380,375,275,0,60,0,35,0,5,0,0,0,0,0,0,20,20,5,0,5,0,5,0,0,0,5,0,0,5,0,5,270,5,255,5,5
5350281.02,0281.02 (5350281.02)   00000 (  3.3%),3940,3785,2255,2225,35,1530,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1530,190,0,0,0,115,0,0,110,0,65,20,15,0,0,0,0,0,20,0,5,170,0,170,0,55,0,5,0,0,15,0,0,0,0,30,0,0,15,0,10,5,10,0,0,15,0,0,0,850,5,0,40,0,5,0,40,0,0,0,5,0,0,25,5,5,0,5,5,5,0,0,0,0,0,15,0,0,10,0,10,0,0,0,0,0,0,10,80,60,15,5,0,0,0,0,0,0,10,0,10,25,15,0,0,15,0,700,0,75,330,0,290,0,5,0,5,5,0,0,170,30,0,5,0,5,5,20,0,0,0,10,5,20,15,15,45,0,0,0,0,0,0,5,30,35,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,5,0,0,0,5,0,0,5,0,0,155,10,135,10,5
5350282.00,0282.00 (5350282.00)   00000 (  2.4%),4480,4305,2345,2320,25,1955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1955,55,0,0,0,15,0,5,10,0,40,10,15,0,0,0,5,0,10,0,0,90,5,90,0,120,0,5,0,0,0,0,5,0,0,95,5,0,5,0,0,5,80,0,0,75,5,0,0,1510,20,0,110,10,5,5,100,0,0,5,5,5,10,50,0,5,0,0,0,15,0,0,0,0,0,25,0,0,0,0,20,0,0,0,0,0,0,15,50,35,5,5,0,0,0,0,0,0,15,0,0,15,15,0,0,15,0,1290,0,640,380,15,255,0,0,0,0,10,0,0,15,5,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,45,45,40,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,10,0,0,10,0,0,180,0,170,0,0
5350283.01,0283.01 (5350283.01)   00000 (  5.3%),5225,4985,2570,2540,30,2415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2415,285,0,0,0,190,0,10,175,0,100,30,30,10,0,10,0,0,20,0,0,90,0,90,0,245,0,5,0,15,35,0,0,0,5,180,0,5,20,0,5,20,110,0,10,95,5,0,0,1430,10,5,65,0,0,0,60,0,0,0,10,5,10,10,15,5,5,0,0,10,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,10,95,70,15,30,10,0,0,0,0,0,10,0,5,10,20,0,0,20,5,1240,0,490,215,10,520,5,5,0,0,5,0,0,130,70,0,5,0,0,0,0,0,0,0,5,5,20,0,5,20,5,0,0,5,0,0,0,60,60,50,0,5,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0,5,0,0,0,20,0,0,20,0,0,240,15,225,0,0
5350283.02,0283.02 (5350283.02)   00000 (  4.4%),4535,4295,2225,2210,15,2070,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2070,330,0,0,0,285,0,5,275,5,45,10,15,0,0,5,0,10,10,0,0,115,5,110,0,35,0,0,0,0,5,0,0,0,0,25,0,0,5,0,0,5,20,0,0,20,0,0,0,1375,0,5,35,0,0,0,35,0,0,5,10,0,0,15,0,0,0,0,0,5,0,0,0,0,0,30,0,0,0,0,20,0,0,0,0,0,0,20,45,40,15,5,5,0,0,0,5,0,10,0,0,5,10,0,0,10,0,1240,0,780,295,5,160,0,0,0,0,0,0,0,125,75,0,10,0,0,0,0,5,5,0,0,0,10,0,10,5,0,0,0,5,0,0,0,40,35,20,0,5,0,5,0,5,0,0,0,0,0,0,5,0,5,0,10,0,5,0,0,0,5,0,0,5,0,0,240,5,230,0,0
5350284.00,0284.00 (5350284.00)   00000 (  3.5%),6760,6320,2485,2460,25,3835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3835,55,0,0,0,5,0,5,5,0,50,10,20,5,0,0,5,5,10,0,0,120,5,115,0,685,0,10,0,20,85,0,5,10,0,555,0,10,5,0,5,0,115,0,20,90,10,0,0,2715,10,5,105,0,0,0,105,0,0,5,10,10,5,20,25,0,0,5,0,25,0,0,0,0,0,25,5,0,10,0,15,0,0,0,0,0,0,35,550,520,5,355,70,0,5,5,5,0,35,0,0,45,25,10,0,20,5,1980,0,1155,390,5,425,0,0,0,0,0,0,0,20,10,0,0,0,0,0,0,5,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,60,60,35,5,10,0,0,0,5,0,0,0,0,5,0,5,0,0,0,25,0,25,0,0,0,25,5,0,25,0,5,435,15,415,5,0
5350285.00,0285.00 (5350285.00)   00000 (  2.9%),3265,3115,1395,1375,15,1725,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1725,20,0,0,0,5,0,0,0,0,25,0,15,0,0,0,0,0,5,0,0,60,0,60,0,225,0,5,0,5,25,0,0,5,0,180,0,0,5,0,0,0,15,0,0,10,0,0,0,1315,15,0,40,5,0,0,35,0,0,0,5,0,0,10,5,0,0,0,5,10,0,0,0,0,0,20,0,0,5,0,15,0,0,0,0,0,0,30,75,65,10,10,5,0,0,0,0,0,40,0,0,5,5,5,0,0,0,1140,0,735,210,0,195,0,5,0,0,10,0,0,15,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,15,0,0,0,10,0,0,5,0,0,150,10,135,0,0
5350286.00,0286.00 (5350286.00)   00000 (  4.1%),4205,3970,1880,1840,40,2090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2090,160,0,0,5,80,0,15,60,0,75,5,40,0,0,5,0,0,25,0,0,70,5,70,0,195,0,10,0,5,10,0,0,0,0,160,0,5,5,0,5,0,20,0,5,10,10,0,0,1355,30,0,100,0,0,0,105,0,0,5,5,0,0,15,35,20,5,0,0,10,0,0,0,0,0,15,0,0,0,0,15,0,0,0,0,0,0,20,100,55,25,0,15,0,0,0,0,0,0,0,0,5,45,5,5,35,0,1090,0,650,210,15,215,0,20,0,0,35,0,0,40,5,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,0,165,165,40,0,120,0,5,0,0,0,0,0,0,0,0,5,5,0,0,15,5,10,0,0,0,10,5,0,10,0,0,230,10,210,5,5
5350287.02,0287.02 (5350287.02)   00000 (  6.1%),6440,6000,3020,2990,25,2980,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2980,85,0,0,0,5,0,0,5,0,80,5,5,0,0,0,55,0,5,0,0,20,0,20,0,1610,5,40,0,25,240,0,5,5,5,1270,5,15,10,0,5,0,10,0,0,5,0,0,0,1010,20,10,210,0,0,0,210,0,0,10,10,5,0,40,105,20,0,10,0,5,0,0,0,0,0,245,0,5,5,0,25,0,0,0,0,210,0,35,75,50,10,10,15,0,0,5,10,0,0,0,0,5,25,5,5,20,0,420,0,135,85,50,140,0,5,0,0,35,5,0,25,15,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,40,20,0,20,0,5,0,5,0,0,0,0,0,0,5,0,5,0,10,0,10,0,0,0,110,5,0,105,0,0,435,15,400,5,5
5350287.03,0287.03 (5350287.03)   00000 (  3.5%),3435,3265,1935,1895,45,1325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1330,310,0,0,0,175,0,40,140,0,135,35,35,5,0,15,20,0,25,0,0,35,0,30,0,215,0,5,0,0,5,0,5,5,0,180,5,0,10,0,0,10,20,0,0,15,0,0,0,500,5,0,95,5,0,0,90,0,0,5,5,0,0,10,45,15,0,0,0,10,0,0,0,0,0,10,0,0,0,0,5,0,0,0,0,0,0,0,155,30,10,5,5,0,0,0,0,0,0,0,0,5,120,10,25,95,0,235,0,40,70,20,105,0,5,5,5,10,0,0,90,35,0,0,0,0,0,0,0,0,5,5,0,30,0,5,15,0,0,0,5,0,0,5,85,80,30,5,40,0,5,0,5,0,0,0,0,0,0,5,0,0,0,20,0,10,0,10,0,15,0,0,15,0,5,170,5,155,5,5
5350287.04,0287.04 (5350287.04)   00000 (  3.7%),4470,4290,2670,2635,40,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1620,85,0,0,0,5,0,0,0,0,75,0,15,0,0,0,55,0,5,0,0,10,0,10,0,480,5,25,0,5,50,0,5,5,0,375,0,5,5,0,5,0,15,0,5,10,0,0,0,800,15,5,310,0,0,0,310,0,5,5,5,0,0,50,205,20,5,5,0,20,0,0,0,0,0,100,5,0,5,0,25,0,0,0,0,70,0,30,55,35,10,0,10,0,0,0,0,0,5,0,0,10,25,0,5,20,0,285,0,60,80,35,115,0,10,5,5,30,0,0,20,0,0,0,0,0,0,0,0,0,0,0,5,5,0,5,0,0,0,0,5,0,0,0,95,90,35,0,40,0,5,0,5,0,5,0,0,5,0,5,0,0,0,5,0,5,0,0,0,60,0,5,50,0,0,175,15,150,5,5
